"location_id","year_id","age_group_id","sex_id","gpr_v","gpr_l","gpr_u","st","cv_custom_stage_1","seq","data_val","variance","nid","sample_size","data_lower","data_upper","is_outlier","level","super_region_id","super_region_name","region_name","ihme_loc_id","location_name_short","pathogen","abx_class","frac_oop_hexp","hospital_beds_per1000","maternal_educ_yrs_pc","pharmacists_pc","PCV3_coverage_prop_covid_free","lagged_pcv3_coverage_prop_covid_free","PCV3_coverage_prop_covid_inclusive","lagged_pcv3_coverage_prop_covid_inclusive"
60,1998,22,3,0.2325032977,0.1443470371,0.3382517071,0.539639337174766,0.198846906053849,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.703215576151849,1.5388263737515,0.992928128984684,0.565853810093692,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,1999,22,3,0.217885442,0.1355541331,0.3162378878,0.536104389402088,0.181814408010767,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.710799883863054,1.44814384248466,0.998905940315213,0.62595065407836,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2000,22,3,0.2158968399,0.1357151973,0.3087499589,0.534964641082976,0.176273479966013,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.674417107782981,1.36292526293259,1.00324484973646,0.710840874892617,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2001,22,3,0.2078970536,0.1338250889,0.292919752,0.532815078597786,0.165841510816964,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.649449747608025,1.281684973918,1.00639298238107,0.805797306067528,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2002,22,3,0.1942417704,0.1286796004,0.270509804,0.529816146301991,0.15122728817748,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.623444466782547,1.20849870537011,1.00936705396446,0.877148495840478,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2003,22,3,0.195237456,0.1346655784,0.2657390428,0.5293977361039,0.149253508046606,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.566124564264894,1.13957373521664,1.01251104427212,0.936640435791875,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2004,22,3,0.1989433267,0.140567555,0.2665336776,0.529476919132863,0.149733127675858,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.485450153922647,1.08165825867918,1.0170328802469,0.994686962457079,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2005,22,3,0.1889524835,0.1348888073,0.2530046415,0.527395828994911,0.13951250681999,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.435092119236426,1.03047317120143,1.02121625449034,1.04065950370014,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2006,22,3,0.1932437719,0.1400803832,0.2560429094,0.527686631459198,0.140925930875055,1200,0.4166666667,0.0202546296,462184,12,0.1377218958,0.6956114375,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.435176013307119,0.986514708665377,1.0247484577806,1.08188487029493,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2006,22,3,0.1932437719,0.1400803832,0.2560429094,0.527686631459198,0.140925930875055,1201,0.02,0.0015076923,512425,13,-0.0561048669,0.0961048669,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.435176013307119,0.986514708665377,1.0247484577806,1.08188487029493,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2007,22,3,0.1936356245,0.1414213361,0.253757864,0.527409530466809,0.139490772574875,1202,0.0540540541,0.0013819517,462183,37,-0.0188081837,0.1269162918,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.476858194370563,0.946051971827586,1.02833078420627,1.13553202460646,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2008,22,3,0.1844906875,0.1374825755,0.2415446927,0.525733174273477,0.130842111811583,1203,0.0666666667,0.0041481481,462182,15,-0.0595693263,0.1929026597,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.535959796763402,0.914547803518907,1.03247527997563,1.214310993469,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2008,22,3,0.1844906875,0.1374825755,0.2415446927,0.525733174273477,0.130842111811583,1204,0.0588235294,0.003256666,512425,17,-0.0530281941,0.170675253,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.535959796763402,0.914547803518907,1.03247527997563,1.214310993469,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2009,22,3,0.1841235101,0.1389152326,0.2385052887,0.525510745898433,0.129058841975771,1205,0.1875,0.0095214844,462181,16,-0.0037530637,0.3787530637,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.6327360430344,0.907835797528916,1.03847607633789,1.3051752499795,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2010,22,3,0.1787651595,0.135950396,0.2297653354,0.524623530147342,0.124207430307447,1206,0.1052631579,0.0049569908,462180,19,-0.0327324069,0.2432587227,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.584335542974102,0.902723514800822,1.04694784085725,1.40991575490522,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2010,22,3,0.1787651595,0.135950396,0.2297653354,0.524623530147342,0.124207430307447,1207,0.02,0.0017818182,512425,11,-0.062734713,0.102734713,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.584335542974102,0.902723514800822,1.04694784085725,1.40991575490522,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2011,22,3,0.2021080939,0.154263812,0.2542230163,0.528237211524276,0.140751907133432,1208,0.3214285714,0.007789723,462179,28,0.1484401325,0.4944170103,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.544269237628453,0.893618751272015,1.05792530927503,1.55404082878098,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2012,22,3,0.2197076641,0.1680617074,0.2744837973,0.531154059266255,0.154379662396344,1209,0.2307692308,0.006827492,462178,26,0.0688170977,0.3927213638,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.398755548193156,0.882049059146438,1.07079851651433,1.71462892429175,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2013,22,3,0.2026150146,0.158634297,0.2536864498,0.528710640684591,0.142630754661945,1210,0.2926829268,0.0050492593,462177,41,0.1534089719,0.4319568817,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.358941826241255,0.869460067989251,1.08552246482376,1.82649899009035,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2013,22,3,0.2026150146,0.158634297,0.2536864498,0.528710640684591,0.142630754661945,1211,0.02,0.00392,462177,5,-0.1027154106,0.1427154106,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.358941826241255,0.869460067989251,1.08552246482376,1.82649899009035,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
60,2014,22,3,0.1996650525,0.158709027,0.2478041139,0.528599586440483,0.141879472651293,1212,0.2340425532,0.0038141838,462176,47,0.1129947597,0.3550903467,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.346288077306155,0.855612678727123,1.09936818082152,1.90180255085694,-0.354383028705118,-0.514259834375626,-0.353596891562705,-0.512381261697614
60,2015,22,3,0.2010060049,0.1611309915,0.2464538666,0.529242542557892,0.14504444477789,1213,0.1609195402,0.0015520051,462175,87,0.0837043687,0.2381347117,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.354822865085857,0.842523228397171,1.11275484819303,1.95153591274015,0.7713275101585,-0.20853234905864,0.772712327669033,-0.204395231951443
60,2016,22,3,0.1771789375,0.1412856063,0.2187302558,0.525885517421138,0.129015324807989,1214,0.1616161616,0.0013686503,462174,99,0.089105425,0.2341268982,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.343448331495708,0.830841486105696,1.12820588347922,2.02963243752836,1.48215648235565,0.252577024434944,1.48391933608069,0.260120560842876
60,2016,22,3,0.1771789375,0.1412856063,0.2187302558,0.525885517421138,0.129015324807989,1215,0.1612903226,0.001454578,489830,93,0.0865380192,0.236042626,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.343448331495708,0.830841486105696,1.12820588347922,2.02963243752836,1.48215648235565,0.252577024434944,1.48391933608069,0.260120560842876
60,2016,22,3,0.1771789375,0.1412856063,0.2187302558,0.525885517421138,0.129015324807989,1216,0.02,0.00245,512425,8,-0.0770150504,0.1170150504,1,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.343448331495708,0.830841486105696,1.12820588347922,2.02963243752836,1.48215648235565,0.252577024434944,1.48391933608069,0.260120560842876
60,2017,22,3,0.1658235988,0.1312639385,0.2075445391,0.524528973596542,0.122825133884582,1217,0.1559633028,0.001207695,462173,109,0.0878495672,0.2240770383,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.335870368816541,0.818959144604938,1.1455262488302,2.10477687994789,1.58942252376588,0.737133951001715,1.59124242419249,0.748257124176637
60,2017,22,3,0.1658235988,0.1312639385,0.2075445391,0.524528973596542,0.122825133884582,1218,0.1559633028,0.001207695,489828,109,0.0878495672,0.2240770383,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.335870368816541,0.818959144604938,1.1455262488302,2.10477687994789,1.58942252376588,0.737133951001715,1.59124242419249,0.748257124176637
60,2017,22,3,0.1658235988,0.1312639385,0.2075445391,0.524528973596542,0.122825133884582,1219,0.02,0.0017818182,512425,11,-0.062734713,0.102734713,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.335870368816541,0.818959144604938,1.1455262488302,2.10477687994789,1.58942252376588,0.737133951001715,1.59124242419249,0.748257124176637
60,2018,22,3,0.1547552013,0.1198923977,0.1970431701,0.523215514804774,0.116480464473222,1220,0.1935483871,0.0016783592,462166,93,0.1132515326,0.2738452416,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.354771024887714,0.808032009486039,1.16404965799547,2.16330105802678,1.59956138399668,1.22390715646008,1.60138667651687,1.2386263390364
60,2018,22,3,0.1547552013,0.1198923977,0.1970431701,0.523215514804774,0.116480464473222,1221,0.1935483871,0.0016783592,489826,93,0.1132515326,0.2738452416,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.354771024887714,0.808032009486039,1.16404965799547,2.16330105802678,1.59956138399668,1.22390715646008,1.60138667651687,1.2386263390364
60,2018,22,3,0.1547552013,0.1198923977,0.1970431701,0.523215514804774,0.116480464473222,1222,0.0588235294,0.003256666,512425,17,-0.0530281941,0.170675253,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.354771024887714,0.808032009486039,1.16404965799547,2.16330105802678,1.59956138399668,1.22390715646008,1.60138667651687,1.2386263390364
60,2019,22,3,0.1487079381,0.1117235047,0.1899631522,0.522700442808641,0.11445070250292,1223,0.1083333333,0.0008049769,489827,120,0.0527239899,0.1639426767,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.352222775999774,0.797712765169812,1.18224681390608,2.22059964095672,1.57353204741563,1.64533494920442,1.57534349689868,1.66316740565802
60,2019,22,3,0.1487079381,0.1117235047,0.1899631522,0.522700442808641,0.11445070250292,1224,0.02,0.0007259259,512425,27,-0.0328083046,0.0728083046,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.352222775999774,0.797712765169812,1.18224681390608,2.22059964095672,1.57353204741563,1.64533494920442,1.57534349689868,1.66316740565802
60,2020,22,3,0.122677388,0.0891896215,0.1590905031,0.518884769308706,0.0956172954959809,1225,0.0909090909,0.003756574,512425,22,-0.0292210664,0.2110392482,0,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.525936220326897,0.799183508738139,1.20010271054045,2.24986619696381,1.60265855642644,1.83209407522235,1.6044854960986,1.84623261089954
60,2021,22,3,0.1214695584,0.0864439423,0.1592106288,0.519072797034599,0.0965492312346643,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.444488151525913,0.801927520170498,1.21678131739159,2.2757383653571,1.58570745378819,1.86530020610183,1.58752537844981,1.86903529573052
60,2022,22,3,0.1311513468,0.0927964446,0.1730293233,0.521100196158396,0.106575675347938,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.418476730988378,0.804767917556077,1.23177260262084,2.36418045890711,1.56947256500706,1.87183028012458,1.57128185555817,1.86464216821394
60,2023,22,3,0.1189356701,0.0822235056,0.1604615846,0.519413641836012,0.0982380095323891,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.387460309336385,0.819924796380024,1.25161977846091,2.43850854015311,1.56947256500706,1.87183028012458,1.57128185555817,1.86464216821394
60,2024,22,3,0.1091986983,0.0745684637,0.1499477908,0.518098074282965,0.0917134309915032,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","LTU","Lithuania","streptococcus_pneumoniae","penicillin",-0.399993999389587,0.834892503904523,1.27208151880269,2.51710277618218,1.56947256500706,1.87183028012458,1.57128185555817,1.86464216821394
61,1990,22,3,0.193967114,0.1036193321,0.3322770789,0.548706687705817,0.242371345404115,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",-0.26826929827952,0.535801505767624,0.478266762309229,-0.378776558324846,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,1991,22,3,0.176628489,0.0937950161,0.3006094186,0.544407860437127,0.222002200098231,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",-0.33872644080996,0.540180362517482,0.503009413629528,-0.380057998820053,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,1992,22,3,0.1686012703,0.0895123547,0.2830233265,0.542436036618579,0.212588456204615,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",-0.363413485666013,0.568539147880264,0.526932964136777,-0.385718165587998,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,1993,22,3,0.1436068841,0.0757356569,0.2429334545,0.536108885731907,0.182147388710805,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",-0.378529649869797,0.596621081969125,0.548753449965947,-0.386371000839893,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,1994,22,3,0.128653324,0.0680254636,0.2197219176,0.532311506650704,0.163656368777683,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",-0.410045256763476,0.633970662803557,0.566597787631645,-0.390838942564248,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,1995,22,3,0.1063105493,0.054721563,0.1844258533,0.526627117085017,0.135712300145132,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",-0.437864796062835,0.667465833665148,0.582160508318517,-0.393596272819391,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,1996,22,3,0.0922934119,0.0466909121,0.1613652296,0.52304978623063,0.117943341598987,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",-0.394144084531074,0.699729131448415,0.597025036844692,-0.399684053582256,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,1997,22,3,0.1022210766,0.0516883781,0.1765338904,0.525497724940574,0.130060032824105,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",-0.325706310371808,0.725253486447603,0.612997013026046,-0.407149715043799,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,1998,22,3,0.1059435909,0.0535197245,0.1800393636,0.526361027456422,0.134304086510883,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",-0.1123139677566,0.747162666817158,0.62874526574389,-0.412810182082436,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,1999,22,3,0.1331061742,0.068091936,0.220182905,0.533091152222121,0.167289377124748,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.0425199544027748,0.762598618256453,0.64471314766025,-0.41736818656274,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2000,22,3,0.1524343699,0.0778436292,0.2445943425,0.537812997165065,0.190096523699892,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.16574338518423,0.756299436320619,0.660806981099185,-0.42189397160389,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2001,22,3,0.1716362519,0.0882130875,0.2682296293,0.542470509767811,0.212443368518663,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.374422651193511,0.740793626173505,0.676653304991857,-0.412960920129156,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2002,22,3,0.1631678646,0.0830282611,0.25428409,0.540182267065747,0.20159072175198,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.401323452375585,0.719832623040487,0.692299952322774,-0.397017662130629,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2003,22,3,0.1627286636,0.0835893063,0.2540672292,0.539913954495519,0.200531379979384,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.352229014099725,0.700263249811381,0.708193763716196,-0.375139323562161,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2004,22,3,0.1585516765,0.0824367109,0.2482143282,0.538730667517927,0.195107372399511,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.279718586033756,0.680483698948729,0.72498806640079,-0.346945461890866,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2005,22,3,0.1370897717,0.0718326277,0.2193697591,0.533293113512449,0.168805547318406,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.312715734180042,0.661216657382211,0.742658968181122,-0.317090090949495,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2006,22,3,0.1160185225,0.0605034705,0.1889975495,0.528008053601965,0.142835339415777,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.387682561336862,0.643318979604724,0.761200830568786,-0.284502270200666,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2007,22,3,0.1901377662,0.1036979428,0.2975370729,0.546117504217272,0.2302860712093,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.390859718806079,0.629712441099234,0.780540640005166,-0.253936280527567,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2008,22,3,0.2075288822,0.1126996648,0.3275143672,0.55026394587212,0.249560582450714,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.463626409270045,0.616102362417756,0.800609118157689,-0.215484900325634,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2009,22,3,0.1451041731,0.074165967,0.243836542,0.534806280999362,0.175627427175219,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.342660031566107,0.610620179150482,0.82136045990908,-0.189339135833979,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2010,22,3,0.1706717271,0.0869793781,0.2859091293,0.540993436080924,0.205010263144411,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.387779531511744,0.600623663581582,0.842603643882053,-0.165232326361592,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2011,22,3,0.2146621209,0.1104871253,0.3541028516,0.551786791117506,0.255428194651197,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.386332309724269,0.585635840573458,0.86413313572766,-0.139972221637243,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2012,22,3,0.1994848587,0.1014004182,0.3382952969,0.548079672710181,0.23832579009703,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.301283196984618,0.572658095941575,0.88573381628441,-0.119072508758792,-0.62729080186319,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2013,22,3,0.1908152337,0.0976935134,0.3291650854,0.546038441749048,0.229543467593382,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.31141687780754,0.553581240940238,0.907252986514106,-0.0932503624112107,-0.600415748109187,-0.573915429110741,-0.626649803742271,-0.572477558749757
61,2014,22,3,0.2238171105,0.1197803837,0.3755117074,0.554353151529635,0.269661086484241,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.238322913854489,0.533500374256882,0.928501498290946,-0.0701824299332904,0.0836264349569367,-0.418514246948793,0.0846455162336478,-0.415928359183039
61,2015,22,3,0.1725834079,0.0907498978,0.2996778795,0.54183018151559,0.211274870458846,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.26825793001487,0.515878563892543,0.949291175915492,-0.053339611289132,1.30363181702534,0.00357097211369484,1.30529972697162,0.009274990456313
61,2016,22,3,0.206865215,0.1117205772,0.3469138083,0.550479445710378,0.253562069877281,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.322959702108512,0.49698308248996,0.969425170335929,-0.029922200459818,1.53612171186151,0.476476740498987,1.53791326561409,0.485674323339441
61,2017,22,3,0.119690211,0.0629497024,0.2138195518,0.529013642718775,0.149984345900075,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.213630310349774,0.478489988569248,0.988909843879299,-0.00775061274929555,1.60909000927333,0.965332832059531,1.61092036934924,0.978141811504128
61,2018,22,3,0.1549307904,0.0865691436,0.2665720737,0.537830051943242,0.193662418597241,NA,NA,NA,NA,NA,NA,NA,NA,3,31,"Central Europe, Eastern Europe, and Central Asia","Eastern Europe","MDA","Moldova","streptococcus_pneumoniae","penicillin",0.0909237207867432,0.461215118802851,1.00766923413675,0.0164198956496442,1.63525058626084,1.45990742976867,1.63709485917076,1.47637005095671
