"location_id","ihmelocid","locid","year_id","source","nid","super_region_id","region_id","age_group_id","sex_id","measure_id","measure","susceptible","resistant","sample_size","val","se","variance","pathogen","abx_class","is_outlier"
154,"TUN",154,1995,"1-25547","1-25547",137,138,22,3,1,"continuous",61.7753344937031,4.22466550629687,66,0.0640100834287405,0.0301292148184877,0.000907769585578578,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,1997,"1-2399","1-2399",137,138,22,3,1,"continuous",56.7780765458464,9.22192345415356,66,0.139726112941721,0.0426761458996386,0.00182125342884724,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,1997,"1-58202","1-58202",137,138,22,3,1,"continuous",34,24,58,0.413793103448276,0.0646700339637914,0.00418221329287794,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,1998,"1-82953","1-82953",137,138,22,3,1,"continuous",13,21,34,0.617647058823529,0.0833418138028341,0.00694585792794626,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,1999,"1-53305","1-53305",137,138,22,3,1,"continuous",117.096715169681,28.9032848303191,146,0.197967704317254,0.0329774198759608,0.00108751022167541,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,1999,"1-82949","1-82949",137,138,22,3,1,"continuous",57,16,73,0.219178082191781,0.0484187004627364,0.00234437055450019,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2001,"1-78848","1-78848",137,138,22,3,1,"continuous",91,104,195,0.533333333333333,0.0357260867763778,0.00127635327635328,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2003,"1-136","1-136",137,138,22,3,1,"continuous",28,21,49,0.428571428571429,0.0706959513293419,0.00499791753436068,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2004,"1-17081","1-17081",137,138,22,3,1,"continuous",125,0,125,0.02,0,0.0001568,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2004,"1-69929","1-69929",137,138,22,3,1,"continuous",28,31,59,0.525423728813559,0.0650102513445764,0.00422633277988499,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2008,"1-69949","1-69949",137,138,22,3,1,"continuous",31.9854868149763,27.0145131850237,59,0.45787310483091,0.0648630009580052,0.00420720889327818,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2011,"pfizer","512425",137,138,22,3,1,"continuous",16,4,20,0.2,0.0894427190999916,0.008,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2012,"pfizer","512425",137,138,22,3,1,"continuous",6,1,7,0.142857142857143,0.132260014253222,0.0174927113702624,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2013,"1-57285","1-57285",137,138,22,3,1,"continuous",51,90,141,0.638297872340426,0.0404648256769335,0.00163740211706462,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2013,"pfizer","512425",137,138,22,3,1,"continuous",8,5,13,0.384615384615385,0.134932002970312,0.0182066454255803,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2014,"1-46079","1-46079",137,138,22,3,1,"continuous",131.000311577652,173.999688422348,305,0.570490781712616,0.0283439674498562,0.000803380490798506,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2016,"glass","489830",137,138,22,3,1,"continuous",17,18,35,0.514285714285714,0.0844809223379282,0.00713702623906706,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2017,"glass","489828",137,138,22,3,1,"continuous",6,11,17,0.647058823529412,0.115904043075739,0.0134337472013027,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2017,"soar","489865",137,138,22,3,1,"continuous",74,5,79,0.0632911392405063,0.0273943011106984,0.00075044773334361,"streptococcus_pneumoniae","penicillin",0
154,"TUN",154,2018,"glass","489826",137,138,22,3,1,"continuous",5,11,16,0.6875,0.11587810136087,0.013427734375,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,1999,"2-1428","2-1428",137,138,22,3,1,"continuous",56,31,87,0.35632183908046,0.0513447426574589,0.00263628259856067,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2000,"2-13","2-13",137,138,22,3,1,"continuous",5,5,10,0.5,0.158113883008419,0.025,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2000,"2-1428","2-1428",137,138,22,3,1,"continuous",60,41,101,0.405940594059406,0.0488636036728975,0.00238765176390201,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2001,"2-1428","2-1428",137,138,22,3,1,"continuous",39,32,71,0.450704225352113,0.0590499820040121,0.00348690037467415,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2002,"2-1428","2-1428",137,138,22,3,1,"continuous",62,36,98,0.36734693877551,0.0486976474883092,0.00237146087089563,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2005,"pfizer","512425",137,138,22,3,1,"continuous",11,1,12,0.0833333333333333,0.0797855923130282,0.00636574074074074,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2008,"pfizer","512425",137,138,22,3,1,"continuous",19,5,24,0.208333333333333,0.0828981693493981,0.00687210648148148,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2012,"pfizer","512425",137,138,22,3,1,"continuous",28,10,38,0.263157894736842,0.0714337781619259,0.00510278466248724,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2013,"pfizer","512425",137,138,22,3,1,"continuous",15,5,20,0.25,0.0968245836551854,0.009375,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2014,"pfizer","512425",137,138,22,3,1,"continuous",41,13,54,0.240740740740741,0.0581798992411469,0.00338490067571,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2015,"pfizer","512425",137,138,22,3,1,"continuous",31,8,39,0.205128205128205,0.064658991995499,0.004180785245874,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2016,"pfizer","512425",137,138,22,3,1,"continuous",43,3,46,0.0652173913043478,0.0364047545795288,0.00132530615599573,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2016,"soar","489893",137,138,22,3,1,"continuous",151,28,179,0.156424581005587,0.0271511321062785,0.000737183974652588,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2017,"pfizer","512425",137,138,22,3,1,"continuous",38,8,46,0.173913043478261,0.0558856162536653,0.00312320210405194,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2018,"pfizer","512425",137,138,22,3,1,"continuous",6,0,6,0.02,0,0.00326666666666667,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2019,"pfizer","512425",137,138,22,3,1,"continuous",25,10,35,0.285714285714286,0.0763603548321213,0.00583090379008746,"streptococcus_pneumoniae","penicillin",0
155,"TUR",155,2020,"pfizer","512425",137,138,22,3,1,"continuous",11,0,11,0.02,0,0.00178181818181818,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2010,"systematic_review_2024","551668",137,138,22,3,1,"continuous",259.2,64.8,324,0.2,0.0222222222222222,0.000493827160493827,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2011,"systematic_review_2024","551668",137,138,22,3,1,"continuous",419.58,98.42,518,0.19,0.0172367121895171,0.000297104247104247,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2012,"systematic_review_2024","551668",137,138,22,3,1,"continuous",509.82,76.18,586,0.13,0.0138925668243591,0.000193003412969283,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2013,"systematic_review_2024","551668",137,138,22,3,1,"continuous",418.88,57.12,476,0.12,0.0148945875906585,0.000221848739495798,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2014,"systematic_review_2024","551668",137,138,22,3,1,"continuous",462,63,525,0.12,0.0141824841668467,0.000201142857142857,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2015,"systematic_review_2024","551668",137,138,22,3,1,"continuous",504.84,96.16,601,0.16,0.014954172924424,0.000223627287853577,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2016,"systematic_review_2024","551668",137,138,22,3,1,"continuous",757.8,84.2,842,0.1,0.0103386827519337,0.000106888361045131,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2017,"glass","489828",137,138,22,3,1,"continuous",46,20,66,0.303030303030303,0.0565689360193258,0.00320004452235857,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2017,"systematic_review_2024","551668",137,138,22,3,1,"continuous",937.17,115.83,1053,0.11,0.00964222275407109,9.29724596391263e-05,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2018,"glass","489826",137,138,22,3,1,"continuous",41,26,67,0.388059701492537,0.0595341830279619,0.00354431894880687,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2018,"systematic_review_2024","551668",137,138,22,3,1,"continuous",1685.2,229.8,1915,0.12,0.00742587389693356,5.51436031331593e-05,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2019,"glass","489827",137,138,22,3,1,"continuous",62,36,98,0.36734693877551,0.0486976474883092,0.00237146087089563,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2019,"systematic_review_2024","551668",137,138,22,3,1,"continuous",2127.99,263.01,2391,0.11,0.00639884452137253,4.09452112086993e-05,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2020,"systematic_review_2024","551668",137,138,22,3,1,"continuous",770.56,125.44,896,0.14,0.0115920231193696,0.000134375,"streptococcus_pneumoniae","penicillin",0
156,"ARE",156,2021,"systematic_review_2024","551668",137,138,22,3,1,"continuous",947.75,167.25,1115,0.15,0.0106934454590068,0.000114349775784753,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2004,"pfizer","512425",4,9,22,3,1,"continuous",12,0,12,0.02,0,0.00163333333333333,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2006,"pfizer","512425",4,9,22,3,1,"continuous",5,0,5,0.02,0,0.00392,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2007,"pfizer","512425",4,9,22,3,1,"continuous",8,0,8,0.02,0,0.00245,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2008,"pfizer","512425",4,9,22,3,1,"continuous",5,0,5,0.02,0,0.00392,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2012,"pfizer","512425",4,9,22,3,1,"continuous",34,3,37,0.0810810810810811,0.0448742806527616,0.00201370106410282,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2013,"pfizer","512425",4,9,22,3,1,"continuous",58,0,58,0.02,0,0.000337931034482759,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2014,"ARSP 2014","ARSP 2014",4,9,22,3,1,"continuous",206,12,218,0.055045871559633,0.0154468344763213,0.000238604695338869,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2014,"pfizer","512425",4,9,22,3,1,"continuous",71,0,71,0.02,0,0.000276056338028169,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2015,"ARSP 2015","ARSP 2015",4,9,22,3,1,"continuous",332,11,343,0.032069970845481,0.0095131469281481,9.04999644765337e-05,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2015,"pfizer","512425",4,9,22,3,1,"continuous",72,1,73,0.0136986301369863,0.0136044803605869,0.000185081885881594,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2016,"ARSP 2016","ARSP 2016",4,9,22,3,1,"continuous",394,6,400,0.015,0.00607762289057161,3.69375e-05,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2016,"glass","489830",4,9,22,3,1,"continuous",115,6,121,0.0495867768595041,0.019735425299119,0.000389487011737106,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2016,"pfizer","512425",4,9,22,3,1,"continuous",67,0,67,0.02,0,0.000292537313432836,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2017,"ARSP 2017","ARSP 2017",4,9,22,3,1,"continuous",412,10,422,0.023696682464455,0.00740423052260217,5.48226296318336e-05,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2017,"glass","489828",4,9,22,3,1,"continuous",103,14,117,0.11965811965812,0.0300057051637866,0.000900342342376092,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2017,"pfizer","512425",4,9,22,3,1,"continuous",61,3,64,0.046875,0.0264213852704466,0.000698089599609375,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2017,"soar","489868",4,9,22,3,1,"continuous",17,0,17,0.02,0,0.00115294117647059,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2018,"ARSP 2018","ARSP 2018",4,9,22,3,1,"continuous",641,55,696,0.0790229885057471,0.0102257812978467,0.00010456660315139,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2018,"glass","489826",4,9,22,3,1,"continuous",105,18,123,0.146341463414634,0.0318693521379628,0.00101565560569348,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2018,"pfizer","512425",4,9,22,3,1,"continuous",17,1,18,0.0555555555555556,0.0539902953226417,0.00291495198902606,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2019,"glass","489827",4,9,22,3,1,"continuous",112,18,130,0.138461538461538,0.0302921595375643,0.000917614929449249,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2019,"pfizer","512425",4,9,22,3,1,"continuous",16,0,16,0.02,0,0.001225,"streptococcus_pneumoniae","penicillin",0
16,"PHL",16,2020,"pfizer","512425",4,9,22,3,1,"continuous",6,0,6,0.02,0,0.00326666666666667,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,1995,"4-378","4-378",158,159,22,3,1,"continuous",303,4,307,0.0130293159609121,0.00647207806029685,4.18877944185758e-05,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2004,"pfizer","512425",158,159,22,3,1,"continuous",14,0,14,0.02,0,0.0014,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2005,"4-1590","4-1590",158,159,22,3,1,"continuous",68,21,89,0.235955056179775,0.0450068993016906,0.00202562098475252,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2005,"pfizer","512425",158,159,22,3,1,"continuous",8,0,8,0.02,0,0.00245,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2006,"pfizer","512425",158,159,22,3,1,"continuous",7,0,7,0.02,0,0.0028,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2007,"pfizer","512425",158,159,22,3,1,"continuous",12,3,15,0.2,0.103279555898864,0.0106666666666667,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2008,"pfizer","512425",158,159,22,3,1,"continuous",13,1,14,0.0714285714285714,0.0688302936899594,0.00473760932944606,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2013,"4-264","4-264",158,159,22,3,1,"continuous",332,29,361,0.0803324099722992,0.0143056382236898,0.000204651284987096,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2015,"inicc","462324",158,159,22,3,1,"continuous",6,0,6,0.02,0,0.00326666666666667,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2017,"inicc","462320",158,159,22,3,1,"continuous",5,0,5,0.02,0,0.00392,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2018,"inicc","462319",158,159,22,3,1,"continuous",5,3,8,0.375,0.171163299220364,0.029296875,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2018,"pfizer","512425",158,159,22,3,1,"continuous",6,1,7,0.142857142857143,0.132260014253222,0.0174927113702624,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2019,"pfizer","512425",158,159,22,3,1,"continuous",30,4,34,0.117647058823529,0.0552550845075132,0.00305312436393242,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2019,"systematic_review_2024","550722",158,159,22,3,1,"continuous",12,6,18,0.333333333333333,0.111111111111111,0.0123456790123457,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2020,"pfizer","512425",158,159,22,3,1,"continuous",30,7,37,0.189189189189189,0.0643883151819986,0.00414585513197639,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2020,"systematic_review_2024","550722",158,159,22,3,1,"continuous",10,20,30,0.666666666666667,0.086066296582387,0.00740740740740741,"streptococcus_pneumoniae","penicillin",0
163,"IND",163,2021,"systematic_review_2024","550722",158,159,22,3,1,"continuous",3,2,5,0.4,0.219089023002066,0.048,"streptococcus_pneumoniae","penicillin",0
164,"NPL",164,2018,"OTN","OTN",158,159,22,3,1,"continuous",6,0,6,0.02,0,0.00326666666666667,"streptococcus_pneumoniae","penicillin",0
164,"NPL",164,2019,"glass","489827",158,159,22,3,1,"continuous",27,3,30,0.1,0.0547722557505166,0.003,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2004,"pfizer","512425",158,159,22,3,1,"continuous",14,0,14,0.02,0,0.0014,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2005,"1-101","1-101",158,159,22,3,1,"continuous",20,12,32,0.375,0.0855816496101822,0.00732421875,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2006,"PARN Dr Ziauddin Hospital 2006","PARN Dr Ziauddin Hospital 2006",158,159,22,3,1,"continuous",11,4,15,0.266666666666667,0.11417984514369,0.013037037037037,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2006,"pfizer","512425",158,159,22,3,1,"continuous",19,0,19,0.02,0,0.00103157894736842,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2007,"pakistan_aku","490773",158,159,22,3,1,"continuous",310,95,405,0.234567901234568,0.0210552360541563,0.000443322965296242,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2008,"pakistan_aku","490870",158,159,22,3,1,"continuous",232,102,334,0.305389221556886,0.0252013832023299,0.000635109715310674,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2009,"pakistan_aku","490871",158,159,22,3,1,"continuous",299,37,336,0.110119047619048,0.0170776276450711,0.000291645365983695,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2010,"pakistan_aku","490872",158,159,22,3,1,"continuous",317,5,322,0.015527950310559,0.0068901840949614,4.74746368624591e-05,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2011,"pakistan_aku","490873",158,159,22,3,1,"continuous",316,11,327,0.0336391437308868,0.00997053023719523,9.94114732108244e-05,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2011,"PARN Dr Ziauddin Hospital 2011","PARN Dr Ziauddin Hospital 2011",158,159,22,3,1,"continuous",37,9,46,0.195652173913043,0.0584905047582314,0.00342113914687269,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2012,"pakistan_aku","490874",158,159,22,3,1,"continuous",343,9,352,0.0255681818181818,0.00841306645679907,7.07796872065177e-05,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2013,"pakistan_aku","490875",158,159,22,3,1,"continuous",313,10,323,0.0309597523219814,0.00963758863674378,9.28831147310928e-05,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2014,"pakistan_aku","490876",158,159,22,3,1,"continuous",288,11,299,0.0367892976588629,0.0108864380108455,0.000118514532563981,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2015,"pakistan_aku","490877",158,159,22,3,1,"continuous",255,4,259,0.0154440154440154,0.00766214629421165,5.87084858339014e-05,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2015,"PARN Aga Khan University Hospital Jan-Dec 2015","PARN Aga Khan University Hospital Jan-Dec 2015",158,159,22,3,1,"continuous",263,0,263,0.02,0,7.45247148288973e-05,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2016,"PARN Aga Khan University Hospital Jan-Dec 2016","PARN Aga Khan University Hospital Jan-Dec 2016",158,159,22,3,1,"continuous",298,57,355,0.16056338028169,0.0194851175562496,0.000379669806180866,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2016,"pfizer","512425",158,159,22,3,1,"continuous",14,1,15,0.0666666666666667,0.0644061188719531,0.00414814814814815,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2016,"soar","489890",158,159,22,3,1,"continuous",94,0,94,0.02,0,0.000208510638297872,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2017,"glass","489828",158,159,22,3,1,"continuous",12,7,19,0.368421052631579,0.110664733271126,0.0122466831899694,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2017,"PARN Aga Khan University Hospital Jan-Dec 2017","PARN Aga Khan University Hospital Jan-Dec 2017",158,159,22,3,1,"continuous",102,15,117,0.128205128205128,0.0309077166957085,0.000955286951342178,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2017,"PARN Jinnah Post Graduate Medical Centre Jan-Dec 2017","PARN Jinnah Post Graduate Medical Centre Jan-Dec 2017",158,159,22,3,1,"continuous",10,3,13,0.230769230769231,0.116854542355808,0.0136549840691853,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2017,"pfizer","512425",158,159,22,3,1,"continuous",12,0,12,0.02,0,0.00163333333333333,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2018,"PARN Aga Khan University Hospital Jan-Dec 2018","PARN Aga Khan University Hospital Jan-Dec 2018",158,159,22,3,1,"continuous",198,77,275,0.28,0.0270756515912528,0.000733090909090909,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2019,"glass","489827",158,159,22,3,1,"continuous",16,0,16,0.02,0,0.001225,"streptococcus_pneumoniae","penicillin",0
165,"PAK",165,2019,"pakistan_aku","490878",158,159,22,3,1,"continuous",133,145,278,0.52158273381295,0.0299600564781983,0.000897604984176832,"streptococcus_pneumoniae","penicillin",0
168,"AGO",168,2016,"systematic_review_2024","551612",166,167,22,3,1,"continuous",11,0,11,0.02,0,0.00178181818181818,"streptococcus_pneumoniae","penicillin",0
169,"CAF",169,1995,"1-61442","1-61442",166,167,22,3,1,"continuous",0,29,29,0.98,0,0.000675862068965518,"streptococcus_pneumoniae","penicillin",0
169,"CAF",169,2018,"cent_africa_rep","462225",166,167,22,3,1,"continuous",75,186,261,0.71264367816092,0.0280108535435516,0.000784607916238296,"streptococcus_pneumoniae","penicillin",0
169,"CAF",169,2019,"cent_africa_rep","462225",166,167,22,3,1,"continuous",12,16,28,0.571428571428571,0.0935219529582824,0.0087463556851312,"streptococcus_pneumoniae","penicillin",0
169,"CAF",169,2020,"cent_africa_rep","462225",166,167,22,3,1,"continuous",10,4,14,0.285714285714286,0.120736322104074,0.0145772594752187,"streptococcus_pneumoniae","penicillin",0
171,"COD",171,2013,"1-16273","1-16273",166,167,22,3,1,"continuous",4.47360135480655,18.5263986451935,23,0.805495593269283,0.0825339040987687,0.00681184532578474,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,1994,"1-59686","1-59686",166,174,22,3,1,"continuous",38,8,46,0.173913043478261,0.0558856162536653,0.00312320210405194,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,1999,"1-28989","1-28989",166,174,22,3,1,"continuous",24,2,26,0.0769230769230769,0.0522589400374429,0.00273099681383705,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,2002,"1-24380","1-24380",166,174,22,3,1,"continuous",24.1236610984393,0.876338901560674,25,0.035053556062427,0.036783041891505,0.00135299217079221,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,2004,"1-24380","1-24380",166,174,22,3,1,"continuous",10.8079611100049,13.1920388899951,24,0.549668287083129,0.10155726243074,0.0103138775524262,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,2004,"1-28987","1-28987",166,174,22,3,1,"continuous",26,2,28,0.0714285714285714,0.0486703674192319,0.00236880466472303,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,2004,"1-30023","1-30023",166,174,22,3,1,"continuous",46.5652435257083,14.4347564742917,61,0.236635352037569,0.0544177921428164,0.00296129610169877,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,2008,"1-2234","1-2234",166,174,22,3,1,"continuous",49.3649780522934,2.63502194770662,52,0.0506734989943581,0.0304156132394414,0.000925109528731286,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,2010,"1-29306","1-29306",166,174,22,3,1,"continuous",109.398357204156,43.6016427958443,153,0.284978057489178,0.0364938498031749,0.00133180107345669,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,2013,"1-6091","1-6091",166,174,22,3,1,"continuous",8,12,20,0.6,0.109544511501033,0.012,"streptococcus_pneumoniae","penicillin",0
179,"ETH",179,2018,"systematic_review_2024","550953",166,174,22,3,1,"continuous",32,10,42,0.238095238095238,0.0657205294611766,0.00431918799265738,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,1994,"systematic_review_2024","551607",4,9,22,3,1,"continuous",69.75,23.25,93,0.25,0.0449013255066937,0.00201612903225806,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2008,"pfizer","512425",4,9,22,3,1,"continuous",15,8,23,0.347826086956522,0.0993113462122019,0.00986274348647982,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2010,"pfizer","512425",4,9,22,3,1,"continuous",12,2,14,0.142857142857143,0.0935219529582824,0.0087463556851312,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2012,"pfizer","512425",4,9,22,3,1,"continuous",45,5,50,0.1,0.0424264068711929,0.0018,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2013,"pfizer","512425",4,9,22,3,1,"continuous",38,5,43,0.116279069767442,0.0488848308857833,0.00238972669073163,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2014,"pfizer","512425",4,9,22,3,1,"continuous",37,5,42,0.119047619047619,0.0499702967597257,0.00249703055825505,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2015,"OTN","OTN",4,9,22,3,1,"continuous",42,0,42,0.02,0,0.000466666666666667,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2015,"pfizer","512425",4,9,22,3,1,"continuous",50,11,61,0.180327868852459,0.0492250983176947,0.00242311030438671,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2016,"pfizer","512425",4,9,22,3,1,"continuous",61,4,65,0.0615384615384615,0.0298074537115856,0.00088848429676832,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2017,"glass","489828",4,9,22,3,1,"continuous",20,15,35,0.428571428571429,0.0836485776813028,0.00699708454810496,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2017,"pfizer","512425",4,9,22,3,1,"continuous",113,11,124,0.0887096774193548,0.0255330700413792,0.000651937665737975,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2017,"thailand","489881",4,9,22,3,1,"continuous",21.426463298443,2.57353670155704,24,0.10723069589821,0.0631573015557833,0.00398884473980815,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2018,"glass","489826",4,9,22,3,1,"continuous",38,37,75,0.493333333333333,0.0577298946884605,0.00333274074074074,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2018,"pfizer","512425",4,9,22,3,1,"continuous",21,2,23,0.0869565217391304,0.0587533847558414,0.00345196022026794,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2018,"thailand","489882",4,9,22,3,1,"continuous",22.3888347002197,0.611165299780315,23,0.0265724043382746,0.0335353879707093,0.00112462224634599,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2019,"glass","489827",4,9,22,3,1,"continuous",97,61,158,0.386075949367089,0.0387315746874342,0.00150013487776829,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2019,"pfizer","512425",4,9,22,3,1,"continuous",43,3,46,0.0652173913043478,0.0364047545795288,0.00132530615599573,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2019,"thailand","489883",4,9,22,3,1,"continuous",9.22881350718595,2.77118649281405,12,0.230932207734504,0.121656114781712,0.014800210263781,"streptococcus_pneumoniae","penicillin",0
18,"THA",18,2020,"pfizer","512425",4,9,22,3,1,"continuous",32,2,34,0.0588235294117647,0.0403526082688256,0.00162833299409729,"streptococcus_pneumoniae","penicillin",0
